,anzsic06,Area,year,geo_count,ec_count
547703,A,A127000,2019,6,0
547704,A,A127100,2019,0,0
547705,A,A127300,2019,3,3
547706,A,A127400,2019,0,0
547707,A,A127500,2019,6,0
547708,A,A127600,2019,9,21
547709,A,A127700,2019,0,0
547710,A,A127900,2019,3,0
547711,A,A128000,2019,3,0
547712,A,A128100,2019,3,0
547713,A,A128200,2019,3,3
547714,A,A128300,2019,0,6
547715,A,A128400,2019,0,0
547716,A,A128600,2019,6,0
547717,A,A128700,2019,3,25
547718,A,A128800,2019,3,0
547719,A,A128900,2019,0,0
547720,A,A129100,2019,0,3
547721,A,A129200,2019,3,0
547722,A,A129300,2019,0,0
547723,A,A129400,2019,3,6
547724,A,A129600,2019,0,0
547725,A,A129700,2019,9,0
547726,A,A129800,2019,3,0
547727,A,A130000,2019,9,9
547728,A,A130100,2019,3,0
547729,A,A130200,2019,3,0
547730,A,A130400,2019,9,0
547731,A,A130500,2019,3,0
547732,A,A130600,2019,0,6
547733,A,A130700,2019,0,0
547734,A,A130800,2019,6,0
547735,A,A131000,2019,0,0
547736,A,A131100,2019,3,0
547737,A,A131200,2019,12,0
547738,A,A131300,2019,9,6
547739,A,A131500,2019,0,0
547740,A,A131600,2019,3,0
547741,A,A131700,2019,0,0
547742,A,A131800,2019,3,3
547743,A,A131900,2019,0,0
547744,A,A132000,2019,3,0
547745,A,A132100,2019,3,0
547746,A,A132200,2019,0,0
547747,A,A132400,2019,3,6
547748,A,A132500,2019,0,0
547749,A,A132600,2019,6,6
547750,A,A132700,2019,3,0
547751,A,A132800,2019,3,0
547752,A,A133000,2019,6,0
547753,A,A133200,2019,24,35
547754,A,A133300,2019,18,50
547755,A,A133500,2019,6,0
547756,A,A133600,2019,3,0
547757,A,A133700,2019,15,18
547758,A,A133900,2019,0,0
547759,A,A134000,2019,0,0
547760,A,A134100,2019,0,0
547761,A,A134200,2019,3,0
547762,A,A134300,2019,3,3
547763,A,A134400,2019,0,0
547764,A,A134500,2019,9,0
547765,A,A134600,2019,0,0
547766,A,A134900,2019,3,3
547767,A,A135000,2019,3,0
547768,A,A135100,2019,3,0
547769,A,A135300,2019,3,6
547770,A,A135500,2019,0,0
547771,A,A135600,2019,3,0
547772,A,A135800,2019,0,6
547773,A,A135900,2019,3,0
547774,A,A136000,2019,6,0
547775,A,A136100,2019,3,6
547776,A,A136300,2019,0,0
547777,A,A136400,2019,21,6
547778,A,A136600,2019,0,0
547779,A,A136700,2019,0,0
547780,A,A136800,2019,0,0
547781,A,A136900,2019,6,3
547782,A,A137000,2019,3,0
547783,A,A137100,2019,0,0
547784,A,A137400,2019,6,0
547785,A,A137600,2019,3,0
547786,A,A137800,2019,3,0
547787,A,A137900,2019,3,0
547788,A,A138100,2019,3,0
547789,A,A138300,2019,3,0
547790,A,A138500,2019,18,30
547791,A,A138700,2019,3,3
547792,A,A138800,2019,0,6
547793,A,A138900,2019,3,0
547794,A,A139000,2019,3,0
547795,A,A139100,2019,3,0
547796,A,A139200,2019,3,0
547797,A,A139300,2019,3,0
547798,A,A139400,2019,3,0
547799,A,A139700,2019,3,0
547800,A,A139800,2019,3,0
547801,A,A139900,2019,3,0
547802,A,A140000,2019,6,3
547803,A,A140200,2019,0,0
547804,A,A140300,2019,9,3
547805,A,A140400,2019,3,3
547806,A,A140500,2019,3,0
547807,A,A140800,2019,6,0
547808,A,A140900,2019,3,0
547809,A,A141100,2019,6,3
547810,A,A141300,2019,0,3
547811,A,A141500,2019,3,3
547812,A,A141700,2019,3,12
547813,A,A141800,2019,6,0
819864,A,A100100,2018,75,240
819865,A,A100200,2018,144,170
819866,A,A100300,2018,9,25
819867,A,A100400,2018,54,60
819868,A,A100500,2018,69,140
819869,A,A100600,2018,15,50
819870,A,A100700,2018,9,18
819871,A,A100800,2018,24,50
819872,A,A100900,2018,57,35
819873,A,A101000,2018,45,30
819874,A,A101100,2018,15,12
819875,A,A101200,2018,81,9
819876,A,A101300,2018,81,12
819877,A,A101400,2018,54,30
819878,A,A101500,2018,51,12
819879,A,A101600,2018,45,15
819880,A,A101700,2018,60,25
819881,A,A101800,2018,42,9
819882,A,A101900,2018,48,21
819883,A,A102000,2018,93,35
819884,A,A102100,2018,48,6
819885,A,A102200,2018,90,95
819886,A,A102300,2018,81,80
819887,A,A102400,2018,42,25
819888,A,A102500,2018,27,75
819889,A,A102600,2018,81,250
819890,A,A102700,2018,45,21
819891,A,A102800,2018,15,270
819892,A,A102900,2018,42,9
819893,A,A103000,2018,21,12
819894,A,A103100,2018,51,95
819895,A,A103200,2018,66,55
819896,A,A103300,2018,60,50
819897,A,A103400,2018,60,40
819898,A,A103500,2018,18,45
819899,A,A103600,2018,51,9
819900,A,A103700,2018,3,6
819901,A,A103800,2018,6,6
819902,A,A103900,2018,3,0
819903,A,A104000,2018,33,40
819904,A,A104100,2018,60,30
819905,A,A104200,2018,6,25
819906,A,A104300,2018,9,25
819907,A,A104400,2018,15,3
819908,A,A104500,2018,0,15
819909,A,A104600,2018,9,0
819910,A,A104700,2018,81,65
819911,A,A104800,2018,210,210
819912,A,A104900,2018,162,140
819913,A,A105100,2018,114,85
819914,A,A105200,2018,3,0
819915,A,A105300,2018,78,100
819916,A,A105400,2018,315,310
819917,A,A105500,2018,12,21
819918,A,A105600,2018,45,30
819919,A,A105700,2018,42,35
819920,A,A105800,2018,3,0
819921,A,A105900,2018,6,0
819922,A,A106000,2018,6,0
819923,A,A106100,2018,9,0
819924,A,A106200,2018,0,0
819925,A,A106300,2018,42,50
819926,A,A106500,2018,6,15
819927,A,A106600,2018,18,12
819928,A,A106700,2018,42,12
819929,A,A106800,2018,3,0
819930,A,A106900,2018,6,9
819931,A,A107000,2018,3,3
819932,A,A107100,2018,36,100
819933,A,A107200,2018,6,0
819934,A,A107300,2018,6,0
819935,A,A107500,2018,3,6
819936,A,A107600,2018,3,0
819937,A,A107700,2018,30,80
819938,A,A107800,2018,189,120
819939,A,A107900,2018,6,70
819940,A,A108000,2018,72,9
819941,A,A108100,2018,9,0
819942,A,A108200,2018,6,0
819943,A,A108300,2018,6,9
819944,A,A108500,2018,36,55
819945,A,A108600,2018,132,85
819946,A,A108700,2018,9,12
819947,A,A108800,2018,15,6
819948,A,A108900,2018,24,30
819949,A,A109000,2018,78,30
819950,A,A109100,2018,324,500
819951,A,A109200,2018,255,390
819952,A,A109300,2018,42,220
819953,A,A109400,2018,270,220
819954,A,A109500,2018,123,90
819955,A,A109600,2018,24,9
819956,A,A109700,2018,111,110
819957,A,A109800,2018,84,40
819958,A,A109900,2018,3,0
819959,A,A110100,2018,3,3
819960,A,A110200,2018,123,95
819961,A,A110400,2018,246,170
819962,A,A110500,2018,15,9
819963,A,A110700,2018,135,170
819964,A,A110800,2018,120,80
819965,A,A110900,2018,51,40
819966,A,A111100,2018,18,12
819967,A,A111200,2018,150,190
819968,A,A111300,2018,15,6
819969,A,A111400,2018,24,21
819970,A,A111500,2018,54,95
819971,A,A111600,2018,87,15
819972,A,A111700,2018,9,3
819973,A,A111800,2018,15,9
819974,A,A111900,2018,12,6
819975,A,A112100,2018,51,25
819976,A,A112200,2018,3,0
819977,A,A112300,2018,42,9
819978,A,A112400,2018,9,6
819979,A,A112500,2018,39,18
819980,A,A112600,2018,48,21
819981,A,A112700,2018,3,0
819982,A,A112800,2018,6,6
819983,A,A112900,2018,0,0
819984,A,A113000,2018,3,0
819985,A,A113200,2018,30,25
819986,A,A113300,2018,3,0
819987,A,A113400,2018,27,9
819988,A,A113500,2018,30,25
819989,A,A113600,2018,3,0
819990,A,A113700,2018,0,0
819991,A,A113800,2018,0,6
819992,A,A113900,2018,6,9
819993,A,A114000,2018,3,0
819994,A,A114100,2018,6,3
819995,A,A114200,2018,18,55
819996,A,A114300,2018,9,6
819997,A,A114400,2018,0,0
819998,A,A114500,2018,0,0
819999,A,A114600,2018,3,9
820000,A,A114700,2018,54,40
820001,A,A114800,2018,9,25
820002,A,A114900,2018,3,0
820003,A,A115000,2018,9,15
820004,A,A115300,2018,18,3
820005,A,A115400,2018,6,0
820006,A,A115500,2018,18,0
820007,A,A115600,2018,9,6
820008,A,A115700,2018,0,0
820009,A,A115800,2018,6,3
820010,A,A115900,2018,0,3
820011,A,A116100,2018,42,180
820012,A,A116200,2018,3,0
820013,A,A116300,2018,12,18
820014,A,A116400,2018,45,12
820015,A,A116500,2018,3,0
820016,A,A116600,2018,6,0
820017,A,A116700,2018,3,0
820018,A,A116800,2018,3,3
820019,A,A117000,2018,51,120
820020,A,A117100,2018,12,6
820021,A,A117200,2018,0,0
820022,A,A117300,2018,6,0
820023,A,A117400,2018,0,0
820024,A,A117500,2018,0,0
820025,A,A117600,2018,3,0
820026,A,A117700,2018,3,0
820027,A,A117800,2018,3,0
820028,A,A117900,2018,0,0
820029,A,A118000,2018,9,35
820030,A,A118100,2018,0,0
820031,A,A118200,2018,0,0
820032,A,A118300,2018,0,0
820033,A,A118400,2018,3,0
820034,A,A118600,2018,6,40
820035,A,A118800,2018,3,45
820036,A,A118900,2018,3,0
820037,A,A119000,2018,3,0
820038,A,A119400,2018,3,0
820039,A,A119600,2018,0,3
820040,A,A119800,2018,0,6
820041,A,A120000,2018,3,6
820042,A,A120100,2018,9,70
820043,A,A120200,2018,6,15
820044,A,A120300,2018,3,0
820045,A,A120500,2018,3,25
820046,A,A120700,2018,3,6
820047,A,A120800,2018,0,3
820048,A,A120900,2018,0,0
820049,A,A121100,2018,6,0
820050,A,A121300,2018,0,0
820051,A,A121500,2018,3,0
820052,A,A121600,2018,3,0
820053,A,A121900,2018,6,3
820054,A,A122000,2018,3,0
820055,A,A122200,2018,3,0
820056,A,A122300,2018,3,0
820057,A,A122500,2018,0,0
820058,A,A122700,2018,0,3
820059,A,A122800,2018,0,0
820060,A,A122900,2018,3,0
820061,A,A123000,2018,0,0
820062,A,A123100,2018,0,0
820063,A,A123200,2018,3,0
820064,A,A123500,2018,3,9
820065,A,A123700,2018,6,0
820066,A,A123800,2018,0,0
820067,A,A124000,2018,0,0
820068,A,A124100,2018,0,0
820069,A,A124200,2018,3,0
820070,A,A124300,2018,0,3
820071,A,A124600,2018,0,0
820072,A,A124700,2018,9,75
820073,A,A124800,2018,0,0
820074,A,A124900,2018,3,0
820075,A,A125100,2018,0,0
820076,A,A125200,2018,0,0
820077,A,A125300,2018,0,0
820078,A,A125600,2018,3,0
820079,A,A125800,2018,0,0
820080,A,A126000,2018,3,15
820081,A,A126100,2018,0,0
820082,A,A126600,2018,3,0
820083,A,A126700,2018,3,3
820084,A,A126800,2018,6,0
820085,A,A126900,2018,3,0
820086,A,A127000,2018,3,0
820087,A,A127300,2018,6,12
820088,A,A127400,2018,3,0
820089,A,A127500,2018,6,0
820090,A,A127600,2018,9,21
820091,A,A127700,2018,0,0
820092,A,A127900,2018,3,0
820093,A,A128000,2018,0,0
820094,A,A128100,2018,3,0
820095,A,A128200,2018,6,3
820096,A,A128300,2018,0,9
820097,A,A128400,2018,0,0
820098,A,A128600,2018,9,0
820099,A,A128700,2018,3,30
820100,A,A128800,2018,3,0
820101,A,A128900,2018,0,0
820102,A,A129100,2018,0,0
820103,A,A129200,2018,3,0
820104,A,A129300,2018,0,0
820105,A,A129400,2018,3,6
820106,A,A129600,2018,3,15
820107,A,A129700,2018,9,0
820108,A,A129800,2018,3,0
820109,A,A130000,2018,6,3
820110,A,A130100,2018,3,0
820111,A,A130200,2018,3,0
820112,A,A130400,2018,18,0
820113,A,A130500,2018,3,3
820114,A,A130700,2018,3,0
820115,A,A130800,2018,6,0
820116,A,A131100,2018,3,0
820117,A,A131200,2018,12,12
820118,A,A131300,2018,9,0
820119,A,A131400,2018,0,0
820120,A,A131500,2018,0,0
820121,A,A131600,2018,6,0
820122,A,A131700,2018,0,0
820123,A,A131800,2018,6,0
820124,A,A131900,2018,0,0
820125,A,A132000,2018,0,0
820126,A,A132100,2018,3,0
820127,A,A132200,2018,0,0
820128,A,A132400,2018,0,0
820129,A,A132500,2018,3,0
820130,A,A132600,2018,6,6
820131,A,A132700,2018,3,0
820132,A,A132800,2018,3,0
820133,A,A133000,2018,3,0
820134,A,A133200,2018,21,30
820135,A,A133300,2018,12,50
820136,A,A133500,2018,6,3
820137,A,A133600,2018,3,0
820138,A,A133700,2018,18,12
820139,A,A133900,2018,3,0
820140,A,A134100,2018,0,0
820141,A,A134200,2018,3,0
820142,A,A134300,2018,3,3
820143,A,A134500,2018,6,0
820144,A,A134600,2018,0,0
820145,A,A134900,2018,3,3
820146,A,A135100,2018,0,0
820147,A,A135300,2018,3,9
820148,A,A135500,2018,0,0
820149,A,A135600,2018,3,0
820150,A,A135900,2018,3,0
820151,A,A136000,2018,0,0
820152,A,A136100,2018,3,6
820153,A,A136300,2018,3,0
820154,A,A136400,2018,15,9
820155,A,A136500,2018,0,0
820156,A,A136600,2018,0,0
820157,A,A136700,2018,3,0
820158,A,A136800,2018,0,0
820159,A,A136900,2018,6,3
820160,A,A137000,2018,0,0
820161,A,A137400,2018,6,0
820162,A,A137600,2018,3,0
820163,A,A137800,2018,3,0
820164,A,A137900,2018,3,0
820165,A,A138000,2018,3,0
820166,A,A138100,2018,3,3
820167,A,A138300,2018,3,0
820168,A,A138400,2018,0,0
820169,A,A138500,2018,18,12
820170,A,A138700,2018,6,0
820171,A,A138800,2018,0,6
820172,A,A138900,2018,3,0
820173,A,A139000,2018,3,0
820174,A,A139100,2018,3,0
820175,A,A139200,2018,3,0
820176,A,A139300,2018,0,0
820177,A,A139400,2018,0,0
820178,A,A139700,2018,3,0
820179,A,A139800,2018,3,0
820180,A,A139900,2018,3,0
820181,A,A140000,2018,9,3
820182,A,A140200,2018,0,0
820183,A,A140300,2018,6,0
820184,A,A140400,2018,3,3
820185,A,A140500,2018,0,0
820186,A,A140800,2018,3,3
820187,A,A140900,2018,3,0
820188,A,A141100,2018,6,3
820189,A,A141300,2018,3,3
820190,A,A141500,2018,3,6
820191,A,A141600,2018,0,0
820192,A,A141700,2018,3,25
820193,A,A141800,2018,0,0
820194,A,A142000,2018,3,0
820195,A,A142100,2018,6,0
820196,A,A142200,2018,6,3
1090022,A,A100100,2017,75,190
1090023,A,A100200,2017,153,150
1090024,A,A100300,2017,9,25
1090025,A,A100400,2017,51,50
1090026,A,A100500,2017,72,110
1090027,A,A100600,2017,15,50
1090028,A,A100700,2017,9,18
1090029,A,A100800,2017,24,40
1090030,A,A100900,2017,60,40
1090031,A,A101000,2017,51,30
1090032,A,A101100,2017,18,9
1090033,A,A101200,2017,84,21
1090034,A,A101300,2017,81,18
1090035,A,A101400,2017,60,30
1090036,A,A101500,2017,57,15
1090037,A,A101600,2017,48,25
1090038,A,A101700,2017,66,21
1090039,A,A101800,2017,42,9
1090040,A,A101900,2017,57,25
1090041,A,A102000,2017,87,40
1090042,A,A102100,2017,45,6
1090043,A,A102200,2017,90,90
1090044,A,A102300,2017,78,55
1090045,A,A102400,2017,39,21
1090046,A,A102500,2017,27,25
1090047,A,A102600,2017,84,280
1090048,A,A102700,2017,42,25
1090049,A,A102800,2017,18,230
1090050,A,A102900,2017,45,12
1090051,A,A103000,2017,24,35
1090052,A,A103100,2017,54,100
1090053,A,A103200,2017,66,45
1090054,A,A103300,2017,63,21
1090055,A,A103400,2017,66,35
1090056,A,A103500,2017,18,30
1090057,A,A103600,2017,57,9
1090058,A,A103700,2017,3,9
1090059,A,A103800,2017,6,12
1090060,A,A103900,2017,0,0
1090061,A,A104000,2017,30,45
1090062,A,A104100,2017,54,35
1090063,A,A104200,2017,9,9
1090064,A,A104300,2017,9,18
1090065,A,A104400,2017,18,0
1090066,A,A104500,2017,6,3
1090067,A,A104600,2017,9,0
1090068,A,A104700,2017,87,55
1090069,A,A104800,2017,219,220
1090070,A,A104900,2017,171,85
1090071,A,A105100,2017,129,90
1090072,A,A105200,2017,6,0
1090073,A,A105300,2017,78,110
1090074,A,A105400,2017,336,350
1090075,A,A105500,2017,15,9
1090076,A,A105600,2017,45,40
1090077,A,A105700,2017,45,40
1090078,A,A105800,2017,3,0
1090079,A,A105900,2017,9,0
1090080,A,A106000,2017,6,0
1090081,A,A106100,2017,6,0
1090082,A,A106200,2017,0,0
1090083,A,A106300,2017,45,70
1090084,A,A106500,2017,12,15
1090085,A,A106600,2017,15,3
1090086,A,A106700,2017,39,6
1090087,A,A106800,2017,3,0
1090088,A,A106900,2017,12,9
1090089,A,A107000,2017,3,0
1090090,A,A107100,2017,36,90
1090091,A,A107200,2017,9,12
1090092,A,A107300,2017,3,0
1090093,A,A107500,2017,6,6
1090094,A,A107600,2017,3,0
1090095,A,A107700,2017,30,65
1090096,A,A107800,2017,201,120
1090097,A,A107900,2017,6,65
1090098,A,A108000,2017,78,18
1090099,A,A108100,2017,6,0
1090100,A,A108200,2017,3,3
1090101,A,A108300,2017,6,12
1090102,A,A108500,2017,39,60
1090103,A,A108600,2017,141,90
1090104,A,A108700,2017,6,0
1090105,A,A108800,2017,18,3
1090106,A,A108900,2017,24,20
1090107,A,A109000,2017,78,35
1090108,A,A109100,2017,330,450
1090109,A,A109200,2017,273,270
1090110,A,A109300,2017,45,180
1090111,A,A109400,2017,285,230
1090112,A,A109500,2017,138,95
1090113,A,A109600,2017,24,6
1090114,A,A109700,2017,114,110
1090115,A,A109800,2017,90,45
1090116,A,A109900,2017,6,0
1090117,A,A110100,2017,3,0
1090118,A,A110200,2017,132,100
1090119,A,A110400,2017,261,170
1090120,A,A110500,2017,18,9
1090121,A,A110700,2017,141,200
1090122,A,A110800,2017,126,65
1090123,A,A110900,2017,54,40
1090124,A,A111100,2017,18,9
1090125,A,A111200,2017,162,200
1090126,A,A111300,2017,18,6
1090127,A,A111400,2017,30,35
1090128,A,A111500,2017,54,55
1090129,A,A111600,2017,90,6
1090130,A,A111700,2017,12,3
1090131,A,A111800,2017,12,3
1090132,A,A111900,2017,15,6
1090133,A,A112000,2017,3,0
1090134,A,A112100,2017,48,21
1090135,A,A112200,2017,3,0
1090136,A,A112300,2017,42,18
1090137,A,A112400,2017,6,3
1090138,A,A112500,2017,42,18
1090139,A,A112600,2017,51,35
1090140,A,A112700,2017,3,0
1090141,A,A112800,2017,6,3
1090142,A,A112900,2017,0,0
1090143,A,A113000,2017,3,0
1090144,A,A113200,2017,39,30
1090145,A,A113300,2017,3,0
1090146,A,A113400,2017,30,3
1090147,A,A113500,2017,24,25
1090148,A,A113600,2017,3,0
1090149,A,A113700,2017,3,0
1090150,A,A113800,2017,3,0
1090151,A,A113900,2017,6,9
1090152,A,A114000,2017,3,0
1090153,A,A114100,2017,9,0
1090154,A,A114200,2017,18,55
1090155,A,A114300,2017,9,9
1090156,A,A114400,2017,0,0
1090157,A,A114500,2017,0,0
1090158,A,A114600,2017,3,3
1090159,A,A114700,2017,57,35
1090160,A,A114800,2017,9,25
1090161,A,A114900,2017,3,0
1090162,A,A115000,2017,9,18
1090163,A,A115300,2017,21,6
1090164,A,A115400,2017,6,0
1090165,A,A115500,2017,21,3
1090166,A,A115600,2017,9,6
1090167,A,A115700,2017,3,0
1090168,A,A115800,2017,6,3
1090169,A,A115900,2017,0,3
1090170,A,A116100,2017,42,230
1090171,A,A116200,2017,3,0
1090172,A,A116300,2017,12,18
1090173,A,A116400,2017,42,21
1090174,A,A116500,2017,3,0
1090175,A,A116600,2017,6,0
1090176,A,A116700,2017,3,0
1090177,A,A116800,2017,3,3
1090178,A,A117000,2017,57,150
1090179,A,A117100,2017,15,6
1090180,A,A117200,2017,3,0
1090181,A,A117300,2017,9,0
1090182,A,A117400,2017,3,0
1090183,A,A117600,2017,3,0
1090184,A,A117700,2017,3,0
1090185,A,A117800,2017,3,0
1090186,A,A117900,2017,3,0
1090187,A,A118000,2017,9,30
1090188,A,A118100,2017,0,0
1090189,A,A118200,2017,0,0
1090190,A,A118300,2017,0,0
1090191,A,A118400,2017,3,0
1090192,A,A118600,2017,6,45
1090193,A,A118800,2017,0,70
1090194,A,A118900,2017,3,0
1090195,A,A119000,2017,0,0
1090196,A,A119400,2017,3,0
1090197,A,A119500,2017,0,0
1090198,A,A119600,2017,0,3
1090199,A,A119800,2017,0,6
1090200,A,A119900,2017,3,12
1090201,A,A120000,2017,3,9
1090202,A,A120100,2017,9,75
1090203,A,A120200,2017,9,25
1090204,A,A120300,2017,3,0
1090205,A,A120500,2017,3,18
1090206,A,A120700,2017,3,3
1090207,A,A120800,2017,6,3
1090208,A,A120900,2017,6,6
1090209,A,A121100,2017,6,0
1090210,A,A121300,2017,0,0
1090211,A,A121400,2017,0,0
1090212,A,A121500,2017,0,0
1090213,A,A121600,2017,3,0
1090214,A,A121900,2017,6,3
1090215,A,A122000,2017,0,0
1090216,A,A122200,2017,3,0
1090217,A,A122300,2017,3,0
1090218,A,A122400,2017,0,0
1090219,A,A122500,2017,3,0
1090220,A,A122600,2017,0,0
1090221,A,A122700,2017,0,0
1090222,A,A122800,2017,0,0
1090223,A,A122900,2017,0,0
1090224,A,A123100,2017,0,0
1090225,A,A123200,2017,3,0
1090226,A,A123400,2017,0,0
1090227,A,A123500,2017,6,9
1090228,A,A123700,2017,6,0
1090229,A,A123800,2017,0,0
1090230,A,A124200,2017,0,0
1090231,A,A124300,2017,0,6
1090232,A,A124600,2017,3,3
1090233,A,A124700,2017,9,65
1090234,A,A124800,2017,0,0
1090235,A,A124900,2017,6,0
1090236,A,A125000,2017,0,0
1090237,A,A125100,2017,0,0
1090238,A,A125200,2017,3,0
1090239,A,A125300,2017,0,0
1090240,A,A125400,2017,0,0
1090241,A,A125600,2017,0,0
1090242,A,A125900,2017,0,0
1090243,A,A126000,2017,3,15
1090244,A,A126100,2017,0,0
1090245,A,A126400,2017,0,0
1090246,A,A126600,2017,3,0
1090247,A,A126700,2017,3,0
1090248,A,A126800,2017,6,0
1090249,A,A126900,2017,3,0
1090250,A,A127000,2017,0,0
1090251,A,A127300,2017,3,6
1090252,A,A127400,2017,3,0
1090253,A,A127500,2017,6,0
1090254,A,A127600,2017,9,25
1090255,A,A127700,2017,0,0
1090256,A,A127900,2017,3,0
1090257,A,A128000,2017,0,0
1090258,A,A128100,2017,3,0
1090259,A,A128200,2017,3,0
1090260,A,A128300,2017,0,9
1090261,A,A128400,2017,0,0
1090262,A,A128600,2017,9,0
1090263,A,A128700,2017,3,40
1090264,A,A128800,2017,3,0
1090265,A,A128900,2017,0,0
1090266,A,A129100,2017,0,3
1090267,A,A129200,2017,3,0
1090268,A,A129300,2017,3,0
1090269,A,A129400,2017,3,6
1090270,A,A129600,2017,0,15
1090271,A,A129700,2017,9,0
1090272,A,A129800,2017,3,0
1090273,A,A130000,2017,9,3
1090274,A,A130100,2017,3,0
1090275,A,A130300,2017,3,0
1090276,A,A130400,2017,27,0
1090277,A,A130500,2017,3,3
1090278,A,A130700,2017,6,0
1090279,A,A130800,2017,6,0
1090280,A,A130900,2017,3,0
1090281,A,A131100,2017,3,0
1090282,A,A131200,2017,12,12
1090283,A,A131300,2017,9,0
1090284,A,A131400,2017,0,0
1090285,A,A131500,2017,3,0
1090286,A,A131600,2017,6,0
1090287,A,A131700,2017,0,0
1090288,A,A131800,2017,6,0
1090289,A,A131900,2017,0,0
1090290,A,A132000,2017,0,0
1090291,A,A132100,2017,3,0
1090292,A,A132200,2017,0,0
1090293,A,A132400,2017,3,0
1090294,A,A132500,2017,3,0
1090295,A,A132600,2017,6,3
1090296,A,A132700,2017,3,0
1090297,A,A132800,2017,3,0
1090298,A,A133000,2017,3,0
1090299,A,A133100,2017,0,0
1090300,A,A133200,2017,15,21
1090301,A,A133300,2017,12,55
1090302,A,A133500,2017,9,3
1090303,A,A133600,2017,0,0
1090304,A,A133700,2017,18,12
1090305,A,A133900,2017,0,0
1090306,A,A134000,2017,3,0
1090307,A,A134200,2017,3,0
1090308,A,A134300,2017,3,0
1090309,A,A134400,2017,0,0
1090310,A,A134500,2017,9,3
1090311,A,A134600,2017,0,0
1090312,A,A134900,2017,3,6
1090313,A,A135100,2017,0,0
1090314,A,A135200,2017,3,0
1090315,A,A135300,2017,0,6
1090316,A,A135500,2017,0,0
1090317,A,A135600,2017,3,0
1090318,A,A135700,2017,0,0
1090319,A,A136000,2017,0,0
1090320,A,A136100,2017,3,6
1090321,A,A136300,2017,0,0
1090322,A,A136400,2017,15,3
1090323,A,A136600,2017,0,0
1090324,A,A136700,2017,3,0
1090325,A,A136800,2017,0,0
1090326,A,A136900,2017,6,3
1090327,A,A137000,2017,0,0
1090328,A,A137400,2017,9,0
1090329,A,A137600,2017,3,0
1090330,A,A137700,2017,0,0
1090331,A,A137800,2017,3,0
1090332,A,A137900,2017,3,0
1090333,A,A138100,2017,0,0
1090334,A,A138400,2017,6,0
1090335,A,A138500,2017,15,6
1090336,A,A138700,2017,6,0
1090337,A,A138900,2017,3,0
1090338,A,A139200,2017,3,0
1090339,A,A139300,2017,0,6
1090340,A,A139400,2017,3,0
1090341,A,A139700,2017,3,0
1090342,A,A139800,2017,3,0
1090343,A,A139900,2017,3,0
1090344,A,A140000,2017,9,3
1090345,A,A140200,2017,0,0
1090346,A,A140300,2017,3,0
1090347,A,A140400,2017,0,0
1090348,A,A140500,2017,3,0
1090349,A,A140800,2017,6,3
1090350,A,A140900,2017,3,0
1090351,A,A141300,2017,3,3
1090352,A,A141500,2017,6,6
1090353,A,A141600,2017,0,0
1090354,A,A141700,2017,6,25
1359092,A,A100100,2016,84,200
1359093,A,A100200,2016,153,150
1359094,A,A100300,2016,9,25
1359095,A,A100400,2016,54,50
1359096,A,A100500,2016,63,95
1359097,A,A100600,2016,12,35
1359098,A,A100700,2016,9,25
1359099,A,A100800,2016,21,35
1359100,A,A100900,2016,63,40
1359101,A,A101000,2016,45,25
1359102,A,A101100,2016,12,12
1359103,A,A101200,2016,90,12
1359104,A,A101300,2016,90,20
1359105,A,A101400,2016,57,30
1359106,A,A101500,2016,54,15
1359107,A,A101600,2016,48,21
1359108,A,A101700,2016,66,18
1359109,A,A101800,2016,45,9
1359110,A,A101900,2016,54,21
1359111,A,A102000,2016,87,25
1359112,A,A102100,2016,48,9
1359113,A,A102200,2016,84,140
1359114,A,A102300,2016,87,60
1359115,A,A102400,2016,36,25
1359116,A,A102500,2016,27,25
1359117,A,A102600,2016,84,270
1359118,A,A102700,2016,48,25
1359119,A,A102800,2016,21,230
1359120,A,A102900,2016,48,9
1359121,A,A103000,2016,18,20
1359122,A,A103100,2016,54,130
1359123,A,A103200,2016,66,50
1359124,A,A103300,2016,72,30
1359125,A,A103400,2016,60,35
1359126,A,A103500,2016,18,40
1359127,A,A103600,2016,54,9
1359128,A,A103700,2016,6,9
1359129,A,A103800,2016,6,18
1359130,A,A103900,2016,3,0
1359131,A,A104000,2016,33,55
1359132,A,A104100,2016,57,35
1359133,A,A104200,2016,9,15
1359134,A,A104300,2016,9,6
